•ÈÀoperation,sku,upc,item_name,Error Codes,Error Descriptions,Warning Codes,Warning Descriptions,our_price,our_price_UOM,product_type,product_description,brand_name,Webstore Categories,platinum_keywords,RestockDate,are_batteries_included,batteries_required,battery_type_9v,battery_type_a,battery_type_aa,battery_type_aaa,battery_type_c,battery_type_cr123a,battery_type_cr2,battery_type_cr5,battery_type_d,battery_type_lithium_ion,battery_type_lithium_metal,battery_type_p76,battery_type_product_specific,bullet_point,can_be_giftmessaged,can_be_giftwrapped,color_map,color_name,country_of_origin,country_string,cpsia_cautionary_statement,custom_meta_description,custom_number_1,custom_number_2,custom_number_3,custom_number_4,custom_number_5,custom_page_title,custom_text_1,custom_text_10,custom_text_2,custom_text_3,custom_text_4,custom_text_5,custom_text_6,custom_text_7,custom_text_8,custom_text_9,discounted_price,discounted_price_UOM,discounted_price_end_date,discounted_price_start_date,ean,email_me_when_available,external_testing_certification,fulfilled_by_amazon,generic_keywords,hazmat_type,image_main,image_pt01,image_pt02,image_pt03,image_pt04,image_pt05,image_pt06,image_pt07,image_pt08,image_swch,is_discontinued_by_manufacturer,item_classification,item_display_depth,item_display_depth_UOM,item_display_diameter,item_display_diameter_UOM,item_display_height,item_display_height_UOM,item_display_length,item_display_length_UOM,item_display_weight,item_display_weight_UOM,item_display_width,item_display_width_UOM,item_height,item_height_UOM,item_length,item_length_UOM,item_package_quantity,item_type_keyword,item_weight,item_weight_UOM,item_width,item_width_UOM,list_price,list_price_UOM,lithium_battery_packaging,manufacturer,marketplace_search_indexability,marketplaces,material_type,matte_style,max_order_quantity,missing_keyset_reason,model,moisture_needs,number_of_lithium_ion_cells,number_of_lithium_metal_cells,number_of_pieces,occasion,offer_inventory_leadtime,offer_inventory_quantity,offering_condition,offering_condition_note,offering_end_date,offering_start_date,offering_subcondition,package_height,package_height_UOM,package_length,package_length_UOM,package_weight,package_weight_UOM,package_width,package_width_UOM,part_number,pattern_name,po_box_shipping_excluded,product_tax_code,release_date,size_name,specific_uses_keywords,specification_met,style_name,sunlight_exposure,sunset_climate_zone,suppressed_comparison_engine,target_audience_keywords,telling_page_indicator,thesaurus_attribute_keywords,thesaurus_subject_keywords,usda_hardiness_zone,variation_theme_id,volume_capacity_name,warranty_description,website_shipping_weight,website_shipping_weight_UOM
UPDATE,"""A100DL-T""","""022315104280""",MTR PKG 0007 115/230 TEFC,,,,,298,USD,MISC_OTHER,MTR PKG 0007 115/230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,31,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""A100DL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100ELL""","""022315104372""",MTR PKG 0010 115/230 1 ULLO-SF,,,,,193,USD,MISC_OTHER,MTR PKG 0010 115/230 1 ULLO-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,17.02,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,,,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100ELL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100CL2""","""022315104228""",MTR PKG 0005 100/200 1 LO,,,,,189,USD,MISC_OTHER,MTR PKG 0005 100/200 1 LO,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,1,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""A100CL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100CHL""","""022315104174""",MTR PKG 0005 115/230 1 ULHI-SF,,,,,189,USD,MISC_OTHER,MTR PKG 0005 115/230 1 ULHI-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,17.1,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""A100CHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100DL2""","""022315104303""",MTR PKG 0007 100/200 1 LO,,,,,193,USD,MISC_OTHER,MTR PKG 0007 100/200 1 LO,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,22,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""A100DL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100EL-T""","""022315104365""",MTR PKG 0010 115/230 TEFC,,,,,349,USD,MISC_OTHER,MTR PKG 0010 115/230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,36,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""A100EL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62001-1019S""",,MTR PKG P48L2EB7B2 575V 1.5HP,,,,,258,USD,OUTDOOR_LIVING,,Pentair,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,swimming-pool-pump-replacement-parts,,,,,,,,Pentair,,"www.amazon.com,poolspaonline.hostedbyamazon.com,www.allpoolspa.com,www.paragonpoolspa.com",,,,,,,,,,,10,2,New,,,2014-12-17T19:37:58Z,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100DLL""","""022315104297""",MTR PKG 0007 115/230 1,,,,,189,USD,MISC_OTHER,MTR PKG 0007 115/230 1,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,20.5,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100DLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100ESLL-Y""","""022315104402""",MTR PKG 0010 0000115 1 2S,,,,,315,USD,MISC_OTHER,MTR PKG 0010 0000115 1 2S,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,27,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100ESLL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100ELL-Y""","""022315104389""",MTR PKG 01/6&0010 2SP,,,,,303,USD,MISC_OTHER,MTR PKG 01/6&0010 2SP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,25.5,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""A100ELL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100FL-T""","""022315104440""",MTR PKG 0015 115/230 TEFC,,,,,355,USD,MISC_OTHER,MTR PKG 0015 115/230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,42,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""A100FL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100DSHL-Y""","""022315104310""",MTR PKG 0007 0000115 1 2S,,,,,315,USD,MISC_OTHER,MTR PKG 0007 0000115 1 2S,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,27,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""A100DSHL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100GLL""","""022315104495""",MTR PKG 0020 0000230 60 LOW SF,,,,,262,USD,MISC_OTHER,MTR PKG 0020 0000230 60 LOW SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,28.75,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,1,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""A100GLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100FLL""","""022315104457""",MTR PKG 0015 115/230 1 ULLO-SF,,,,,219,USD,MISC_OTHER,MTR PKG 0015 115/230 1 ULLO-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,7.5,IN,7.5,IN,,,27,LB,18,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100FLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100EHL""","""022315104334""",MTR PKG 0010 115/230 1 ULHI-SF,,,,,215,USD,MISC_OTHER,MTR PKG 0010 115/230 1 ULHI-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.5,IN,,,28.44,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""A100EHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100EHL""","""022315102408""",MTR PKG 0010 115/230 60,,,,,289,USD,MISC_OTHER,MTR PKG 0010 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.5,IN,,,28.8,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AE100EHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A600DH""","""022315104730""",MTR PKG 0007 115/230 1 C/,,,,,227,USD,MISC_OTHER,MTR PKG 0007 115/230 1 C/,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,19,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""A600DH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100CHL""","""022315102330""",MTR PKG 0005 115/230 60,,,,,250,USD,MISC_OTHER,MTR PKG 0005 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,19.35,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""AE100CHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100DH2""","""022315102378""",MTR PKG 0007 100/200 60,,,,,289,USD,MISC_OTHER,MTR PKG 0007 100/200 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,17,IN,,,30.48,LB,7.37,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,1,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100DH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A910EL""","""022315105188""",MTR PKG 0010 115/230 DELT,,,,,188,USD,MISC_OTHER,MTR PKG 0010 115/230 DELT,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Parts,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,19,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T00:03:19Z,New,,,,,,,,,"""A910EL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100EL2""","""022315104396""",MTR PKG 0010 100/200 1 LO,,,,,215,USD,MISC_OTHER,MTR PKG 0010 100/200 1 LO,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,27,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:02Z,New,,,,,,,,,"""A100EL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100EL2""","""022315102446""",MTR PKG 0010 100/200 60,,,,,289,USD,MISC_OTHER,MTR PKG 0010 100/200 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,28,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100EL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100FLL-Y""","""022315104464""",MTR PKG 0004&0015 2SP,,,,,338,USD,MISC_OTHER,MTR PKG 0004&0015 2SP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,26.08,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""A100FLL-Y""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100FLL""","""022315102484""",MTR PKG 0015 115/230 60,,,,,289,USD,MISC_OTHER,MTR PKG 0015 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,34,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AE100FLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100FHL""","""022315102453""",MTR PKG 0015 0000230 60,,,,,305,USD,MISC_OTHER,MTR PKG 0015 0000230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,17,IN,,,28.9,LB,7.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100FHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A200EH""","""022315104556""",MTR PKG 0010 115/230 1 RD/FL HI-SF,,,,,261,USD,MISC_OTHER,MTR PKG 0010 115/230 1 RD/FL HI-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,28,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""A200EH""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100EH2""","""022315102415""",MTR PKG 0010 0000200,,,,,294,USD,MISC_OTHER,MTR PKG 0010 0000200,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,20,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""AE100EH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100FL2""","""022315102491""",MTR PKG 0015 0000200,,,,,300,USD,MISC_OTHER,MTR PKG 0015 0000200,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,34,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100FL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100GL-T""","""022315102521""",MTR PKG 0020 0000230 TEFC,,,,,628,USD,MISC_OTHER,MTR PKG 0020 0000230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,43,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""AE100GL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100CH2""","""022315102347""",MTR PKG 0005 100/200 60,,,,,271,USD,MISC_OTHER,MTR PKG 0005 100/200 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,24,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""AE100CH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100DLL""","""022315102385""",MTR PKG 0007 115/230 60,,,,,250,USD,MISC_OTHER,MTR PKG 0007 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.5,IN,,,20.6,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:00Z,New,,,,,,,,,"""AE100DLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100ELL""","""022315102422""",MTR PKG 0010 115/230 60,,,,,271,USD,MISC_OTHER,MTR PKG 0010 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,21.36,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AE100ELL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100GHL""","""022315102507""",MTR PKG 0020 0000230 60,,,,,343,USD,MISC_OTHER,MTR PKG 0020 0000230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,32,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AE100GHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100G5LL""","""022315102583""",MTR PKG 0025 0000230 60,,,,,343,USD,MISC_OTHER,MTR PKG 0025 0000230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.5,IN,7.5,IN,,,33,LB,17,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:01Z,New,,,,,,,,,"""AE100G5LL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100DHL""","""022315102354""",MTR PKG 0007 115/230 60,,,,,270,USD,MISC_OTHER,MTR PKG 0007 115/230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.5,IN,,,21.55,LB,8,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100DHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100G5L-T""","""022315102576""",MTR PKG 0025 0000230 TEFC,,,,,771,USD,MISC_OTHER,MTR PKG 0025 0000230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,47,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:59Z,New,,,,,,,,,"""AE100G5L-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100GLL""","""022315102538""",MTR PKG 0020 0000230 60,,,,,282,USD,MISC_OTHER,MTR PKG 0020 0000230 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9.75,IN,16.75,IN,,,28.75,LB,7.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AE100GLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100GL2""","""022315102552""",MTR PKG 0020 0000200,,,,,343,USD,MISC_OTHER,MTR PKG 0020 0000200,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,33,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""AE100GL2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""AE100FH2""","""022315102477""",MTR PKG 0015 0000200,,,,,333,USD,MISC_OTHER,MTR PKG 0015 0000200,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,9,IN,22.5,IN,,,34,LB,11.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""AE100FH2""",,,,,,,,,,,,,,,,,,,,,
